full_event_name,count
Microsoft.Windows.UserDataAccess.UserDataApisBase.ReceiveServiceInitialize,42
Microsoft.Windows.UserDataAccess.UserDataApisBase.ReconnectSession,42
Microsoft.Windows.UserDataAccess.UserDataService.AppointmentBackgroundNotification,4
Microsoft.Windows.UserDataAccess.UserDataService.AppointmentCount,63
Microsoft.Windows.UserDataAccess.UserDataService.CleanupStaleData,5
Microsoft.Windows.UserDataAccess.UserDataService.ContactBackgroundNotification,4
Microsoft.Windows.UserDataAccess.UserDataService.ContactCount,63
Microsoft.Windows.UserDataAccess.UserDataService.EmailBackgroundNotification,1
Microsoft.Windows.UserDataAccess.UserDataService.GetAppointmentEnum,10
Microsoft.Windows.UserDataAccess.UserDataService.PublishUserDataSvcInitialize,16
Microsoft.Windows.UxTheme.DefaultAppModeChange,172
Microsoft.Windows.UxTheme.WindowThemeDisabled,259
Microsoft.Windows.W32Time.TimeProviderInformation,14
Microsoft.Windows.W32Time.W32TimeTelemetries,5
Microsoft.Windows.WER.MTT.Denominator,11
Microsoft.Windows.WaaSAssessment.AssessmentStart,62
Microsoft.Windows.WaaSAssessment.AssessmentStop,62
Microsoft.Windows.WaaSAssessment.Error,3
Microsoft.Windows.WaaSAssessment.OSAssessmentStart,26
Microsoft.Windows.WaaSAssessment.OSAssessmentStop,26
Microsoft.Windows.WaaSMedic.ActivityError,16
Microsoft.Windows.WaaSMedic.AddProtectedTaskActivity,300
Microsoft.Windows.WaaSMedic.Agent-Completed,7
Microsoft.Windows.WaaSMedic.AgentActionActivity,118
Microsoft.Windows.WaaSMedic.AgentRunActivity,14
Microsoft.Windows.WaaSMedic.BinaryHealthPlugin-RunDetectionHealthyBinary,25
Microsoft.Windows.WaaSMedic.DetectWaaSCurrency,10
Microsoft.Windows.WaaSMedic.DetectionActivity,56
Microsoft.Windows.WaaSMedic.DetectionCompleted,27
Microsoft.Windows.WaaSMedic.DetectionFailed,1
Microsoft.Windows.WaaSMedic.DetectionStarted,28
Microsoft.Windows.WaaSMedic.EngineCompleted,8
Microsoft.Windows.WaaSMedic.EngineStarted,8
Microsoft.Windows.WaaSMedic.EnumeratePluginActivity,12
Microsoft.Windows.WaaSMedic.ProtectedSettingsState,6
Microsoft.Windows.WaaSMedic.QueryBinaryForCorruptionFailed,13
Microsoft.Windows.WaaSMedic.RemediationActivity,22
Microsoft.Windows.WaaSMedic.RemediationCompleted,11
Microsoft.Windows.WaaSMedic.RemediationStarted,11
Microsoft.Windows.WaaSMedic.SandboxActivity,12
Microsoft.Windows.WaaSMedic.ScheduledTasksPlugin.TaskNotConfiguredCorrectly,5
Microsoft.Windows.WaaSMedic.SecurityDescriptorProtectionResult,3
Microsoft.Windows.WaaSMedic.SummaryEvent,8
Microsoft.Windows.WaaSMedic.TasksHelper-TaskExistsTaskDoesNotExist,12
Microsoft.Windows.WaaSMedic.UsoHelper-GetPermanentSessionVariableFailed,2
Microsoft.Windows.WdiWiFi.WdiRoamCompleted,46
Microsoft.Windows.Web.HttpClient.HttpClientUsage(Aggregate),197
Microsoft.Windows.Web.HttpClient.SendRequestOperationFailed(Aggregate),9
Microsoft.Windows.WiFi.Diag.ConnectDiagnosticInfo,27
Microsoft.Windows.WiFi.Diag.WdiagInterfaceRecoveryStateChanging,27
Microsoft.Windows.WiFiCloudStore.ActivityError,3
Microsoft.Windows.WiFiCloudStore.BeginApplyingNeededWiFiChanges,22
Microsoft.Windows.WiFiCloudStore.BeginComputingNeededWiFiChanges,21
Microsoft.Windows.WiFiCloudStore.BeginNlmCleanup,27
Microsoft.Windows.WiFiCloudStore.BeginProcessingNlmRegistry,27
Microsoft.Windows.WiFiCloudStore.BeginProcessingNlmUpdates,22
Microsoft.Windows.WiFiCloudStore.BeginProcessingWiFiRegistry,27
Microsoft.Windows.WiFiCloudStore.BeginSyncingNlmChanges,27
Microsoft.Windows.WiFiCloudStore.BeginSyncingWiFiChanges,27
Microsoft.Windows.WiFiCloudStore.BeginWiFiCleanup,27
Microsoft.Windows.WiFiCloudStore.CdsTriggeredWlanSync,53
Microsoft.Windows.WiFiCloudStore.NlmUpdatesComplete,22
Microsoft.Windows.WiFiCloudStore.WlanTriggeredSync,54
Microsoft.Windows.WilFeatures.AggregateDeviceUsage,3
Microsoft.Windows.WilFeatures.AggregateFeatureError,5
Microsoft.Windows.WilFeatures.AggregateUniqueUsage,3
Microsoft.Windows.Win32kBase.Input.MouseLatencyDelay,6
Microsoft.Windows.Win32kBase.Input.MouseLatencyRandomPick,34
Microsoft.Windows.Win32kBase.Input.MouseLatencySummary,96
Microsoft.Windows.Win32kBase.Input.PTPSettingsConfig,12
Microsoft.Windows.Win32kBase.Input.RIMCreatePointerDeviceInfo,264
Microsoft.Windows.Win32kBase.Input.RIMDeviceInputProcessedCounts,170
Microsoft.Windows.Win32kBase.Input.RIMOpenDevWorker,541
Microsoft.Windows.Win32kBase.Input.RIMStartDeviceSpecificRead,288
Microsoft.Windows.Win32kBase.Input.RimDeviceCreated,325
Microsoft.Windows.Win32kBase.Input.RimGetFeatureReportRetries,18
Microsoft.Windows.Win32kBase.Input.RimPointerDeviceCreated,57
Microsoft.Windows.Win32kBase.Input.RimPointerDeviceDestroyed,1
Microsoft.Windows.WinRE.Agent.EnterAPI,2
Microsoft.Windows.WinRE.Agent.LeaveAPI,2
Microsoft.Windows.WinRE.Agent.SessionStart,2
Microsoft.Windows.WinRE.Agent.SessionStop,2
Microsoft.Windows.WinRE.Agent.WinREVersion,2
Microsoft.Windows.WinRTClassActivation.WinRtClassActivationInfo,4493
Microsoft.Windows.WinRTClassActivation.WinRtClassActivationInfoDebuggerPresent,5
Microsoft.Windows.WindowsErrorReporting.EtwSessionFlush,34
Microsoft.Windows.WindowsErrorReporting.EtwSessionMerge,14
Microsoft.Windows.WindowsErrorReporting.EtwSessionQuery,8
Microsoft.Windows.WindowsErrorReporting.GetMSATicket,23
Microsoft.Windows.WindowsErrorReporting.HangReportError,1
Microsoft.Windows.WindowsErrorReporting.ResumableUploadsNotSupported,3
Microsoft.Windows.WindowsErrorReporting.TpAzureStorageExchange,8
Microsoft.Windows.WindowsErrorReporting.UploadTaskBegin,87
Microsoft.Windows.WindowsErrorReporting.UploadTaskReportSkipped,474
Microsoft.Windows.WindowsErrorReporting.UploadTaskResult,89
Microsoft.Windows.WindowsErrorReporting.UploadTaskTriggered,9
Microsoft.Windows.WindowsErrorReporting.WERDumpCollectionStatus,17
Microsoft.Windows.WindowsErrorReporting.WerEvent,54
Microsoft.Windows.WindowsErrorReporting.WerHamActivityCallback,7
Microsoft.Windows.WindowsErrorReporting.WerPayloadTransport,45
Microsoft.Windows.WindowsErrorReporting.WerReportCancelled,1
Microsoft.Windows.WindowsErrorReporting.WerReportCreate,21
Microsoft.Windows.WindowsErrorReporting.WerReportFailed,3
Microsoft.Windows.WindowsErrorReporting.WerReportPruned,606
Microsoft.Windows.WindowsErrorReporting.WerReportQueued,30
Microsoft.Windows.WindowsErrorReporting.WerReportSubmit,53
Microsoft.Windows.WindowsErrorReporting.WerReportUploadSuspended,1
Microsoft.Windows.WindowsErrorReporting.WerReportUploaded,19
Microsoft.Windows.WindowsMediaPlayer.WMPDllUsage,57
Microsoft.Windows.XInput1_4.XInput1_4DllLoaded,23
Microsoft.WindowsInternal.Client.Components.PackageFeed.WebStart_NonfatalHandleRequestFailure,24
Microsoft.WindowsInternal.Client.Components.PackageFeed.WebStart_PackageDownload,6
Microsoft.WindowsInternal.Client.Components.PackageFeed.WebStart_PackageOpen,44
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.ClipboardHistoryChangeDetected,86
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.ClipboardUpdateDetected,114
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.DOMContentLoaded,20
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.NavigationCompleted,20
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.NavigationStarting,40
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.PackageFeedClusterSet,18
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.WebPackageHealthStatusTrackingEvent,52
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.WebUIContentLoading,20
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.WebViewError,1
Microsoft.WindowsInternal.ComposableShell.Experiences.SuggestionUI.Web.WebViewMeasure,425
Microsoft.Xbox.AuthManager.ApiFailure,1
Microsoft.Xbox.AuthManager.ConsoleAuthComplete,14
Microsoft.Xbox.AuthManager.MsaUserAuthComplete,76
Microsoft.Xbox.AuthManager.TitleAuthComplete,45
Microsoft.Xbox.AuthManager.UserAuthComplete,46
Microsoft.Xbox.AuthManager.XAuthComplete,54
Microsoft.Xbox.NetworkTransferManager.InternetConnectivityChange,51
Microsoft.Xbox.WinHttp.OutgoingServiceRequestSummary,88
MicrosoftUsbHidCeipProvider.DevicePartCEvent,9
MicrosoftUsbHidCeipProvider.DeviceSummaryDatapointEvent,2
MicrosoftUsbHidCeipProvider.GenericUsbSummaryDatapointEvent,2
MicrosoftUsbHidCeipProvider.HidDeviceDataPartCEvent,12
MicrosoftUsbHidCeipProvider.HidSessionSummaryDatapointEvent,2
MicrosoftUsbHidCeipProvider.HidSummaryDatapointEvent,2
MicrosoftUsbHidCeipProvider.HostControllerPartCEvent,2
MicrosoftUsbHidCeipProvider.HostControllerSummaryDatapointEvent,2
MicrosoftUsbHidCeipProvider.HubPartCEvent,2
MicrosoftUsbHidCeipProvider.HubSummaryDatapointEvent,2
MicrosoftUsbHidCeipProvider.USBSerSummaryPartCEvent,2
MicrosoftWindowsCodeIntegrityTraceLoggingProvider.CiTraceImageVerificationFailureGenericInfo,426
MicrosoftWindowsCodeIntegrityTraceLoggingProvider.CiTraceInitialization,15
MicrosoftWindowsCodeIntegrityTraceLoggingProvider.CiTraceSignatureVerificationFailure,76
MicrosoftWindowsFileExplorer.ActionSource,312
MicrosoftWindowsFileExplorer.ActivateHostedApplication,2
MicrosoftWindowsFileExplorer.ActivityError,4
MicrosoftWindowsFileExplorer.CommandHandlerInvoke,125
MicrosoftWindowsFileExplorer.ContextMenu,48
MicrosoftWindowsFileExplorer.FolderCalculatedTypeAndItemCount,318
MicrosoftWindowsFileExplorer.FolderViewModeAndImageSize,301
MicrosoftWindowsFileExplorer.FolderView_ColumnHeaderClicked,6
MicrosoftWindowsFileExplorer.InitDialog,44
MicrosoftWindowsFileExplorer.NavigateEnd,214
MicrosoftWindowsFileExplorer.NavigateToPidl,428
MicrosoftWindowsFileExplorer.NavigationCompleted,82
MicrosoftWindowsFileExplorer.NavigationStarted,82
MicrosoftWindowsFileExplorer.PickerFinished,22
MicrosoftWindowsFileExplorer.PickerModalLoop,44
MicrosoftWindowsFileExplorer.PickerParseOneItem,64
MicrosoftWindowsFileExplorer.PickerParseResults,64
MicrosoftWindowsFileExplorer.RibbonCommandInvoke,12
MicrosoftWindowsFileExplorer.ShellBrowserCreate,60
MicrosoftWindowsFileExplorer.ShellNewContextFileCreate,2
MicrosoftWindowsFileExplorer.ShellNewContextMenuCreate,138
MicrosoftWindowsFileExplorer.ShellNew_CentennialCacheGeneration,136
MicrosoftWindowsFileExplorer.ShowPickerWindow,38
MicrosoftWindowsNetworkLegacyUX.NetworkStatusChange,31
MicrosoftWindowsShellNetworkUX.EthernetConnectionStatus,1321
MicrosoftWindowsShellNetworkUX.UXMgrMediaManagerCount,101
MicrosoftWindowsShellNetworkUX.UXMgrMediaManagerLoad,5
MicrosoftWindowsShellNetworkUX.WifiMediaManagerNetworkCount,112
MicrosoftWindowsShellUserInfo.CorrelationIDAcquired,6
MicrosoftWindowsShellUserInfo.GetUserNameEvent,30
MicrosoftWindowsShellUserInfo.OnUserUpdated,12
MicrosoftWindowsShellUserInfo.UpdatingFromUserManager,12
Mitigation360Telemetry.MitigationCustom.CleanupSafeOsImages,1
Mitigation360Telemetry.MitigationCustom.FixupWimmountSysPath,1
NCSI.ActiveProbe,316
NCSI.CapabilityChange,259
NCSI.EnterSuspectState,37
NCSI.NcsiClassifyPacket_Aggregate,1090
NCSI.NoneCheckResult,3
NCSI.PerformNoneCheck,3
NCSI.ResetFirewallHotspotHostAddresses,127
NCSI.RetryDNSTcpWhenHTTPRequestFails,314
NCSI.RetryDNSUdpWhenHTTPRequestFails,314
NCSI.SuspectMonitorEvent,39
NCSI.SuspectState,29
OleClipboardAggregateTelemetryProvider.OleGetClipboard,202
OleClipboardAggregateTelemetryProvider.OleSetClipboard,34
PciTraceLoggingProvider.PciResumeFromHibernateBusScanTime,12
PenTraceLoggingProvider.InputInteractionUsage,209
PlayReadyITA.Event_25594D50,10
PlayReadyITA.Event_E9F9AD82,10
RDP.Graphics.AuxRedirectionChannelInit,15
RDP.Graphics.AuxRedirectionChannelOpen,15
RDP.Graphics.DWMIndirectCreate,27
RDP.Graphics.DWMIndirectDestroy,12
RDP.Graphics.GraphicsRedirectionChannelInit,15
RDP.Graphics.GraphicsRedirectionChannelOpen,15
RDP.Graphics.RDPClientOSType,16
RDP.Graphics.RDPGraphicsAdapterDeviceName,16
RDP.Graphics.RDPGraphicsAvcDecodeInfo,1
RDP.Graphics.RDPGraphicsDecoderStats,4
RDP.Graphics.RDPGraphicsFirstNonBlackFrame,1
RDP.Graphics.RDPGraphicsHardwareMode,19
RDP.Graphics.RDPGraphicsMonitorInfo,16
RDP.Graphics.RDPGraphicsMonitorInfoClient,22
RDP.Graphics.RDPGraphicsNonBlackFramePostLogon,1
RDP.Graphics.RDPGraphicsProfile,16
RDP.Graphics.RDPGraphicsSessionInfo,22
RDP.Graphics.RDPGraphicsSystemSettings,16
RDP.Graphics.RdsDWMDirectLoad,27
RDP.Graphics.RdsDWMDirectUnload,12
RDP.Graphics.TimeToFirstFrame,15
RDP.Graphics.VAILModeState,15
RDP.MSTSCAXTelemetry.MSTSCAXLoaded,19
RDP.MSTSCTelemetry.CmdLineLaunch,2
RDP.MSTSCTelemetry.SessionData,3
RDP.MSTSCTelemetry.SessionLaunch,3
RDP.Transport.RDPTransportUDPProfile,4
RDP.Transport.RDPTransportURCPDelaySegmentAggregatedStats,3
RDP.Transport.RDPTransportURCPLossSegmentAggregatedStats,3
RDP.Transport.RDPTransportURCPSessionStats,3
SIHost.PostInitialize,64
SIHost.PreInitialize,66
SIHost.SIHostReady,32
SIHost.SIHostStart,33
SIHost.StartServiceHostController,65
Setup360Telemetry.PreDownloadQuiet,1
Setup360Telemetry.PreInstallQuiet,1
Setup360Telemetry.Setup360,298
Setup360Telemetry.Setup360OneSettings,2
SetupPlatformTel.SetupPlatformTelEvent,543
SoftwareUpdateClientTelemetry.ApplicabilityResults,16
SoftwareUpdateClientTelemetry.CheckForUpdates,170
SoftwareUpdateClientTelemetry.Commit,1
SoftwareUpdateClientTelemetry.DNSResiliencyCheck,20
SoftwareUpdateClientTelemetry.Download,306
SoftwareUpdateClientTelemetry.DownloadCheckpoint,2
SoftwareUpdateClientTelemetry.DownloadHeartbeat,9
SoftwareUpdateClientTelemetry.Install,143
SoftwareUpdateClientTelemetry.SLSDiscovery,218
SoftwareUpdateClientTelemetry.TaskRun,31
SoftwareUpdateClientTelemetry.UpdateDetected,84
SoftwareUpdateClientTelemetry.UpdateMetadataIntegrity,51
TelClientSynthetic.AbnormalShutdown_0,4
TelClientSynthetic.AgentConnectionEstablished_0,15
TelClientSynthetic.AgentConnectionTerminated_0,12
TelClientSynthetic.AgentIdleStateChange_0,4
TelClientSynthetic.AlternativeSlot_AlternativeTraceAlreadyRunning_0,2
TelClientSynthetic.AlternativeSlot_AlternativeTraceStarted_0,7
TelClientSynthetic.AlternativeSlot_AlternativeTraceStopped_0,8
TelClientSynthetic.AotSlot_AOTStarted_0,18
TelClientSynthetic.AotSlot_AOTStopped_0,11
TelClientSynthetic.AotSlot_ModeSwitch_0,4
TelClientSynthetic.AuthorizationInfo_RuntimeTransition,1
TelClientSynthetic.AuthorizationInfo_Startup,15
TelClientSynthetic.ConnectivityHeartBeat_0,15
TelClientSynthetic.ConsumerDroppedProviderCounts_1,34
TelClientSynthetic.DecodingDroppedProviderCounts_0,14
TelClientSynthetic.EventTranscriptDbUtilization_0,17
TelClientSynthetic.FailedToShowToastNotification_0,41
TelClientSynthetic.HeartBeat_5,35
TelClientSynthetic.HeartBeat_Aria_5,29
TelClientSynthetic.LatencyData_0,8
TelClientSynthetic.MSAUserIdentityProvider_QueryMsaUserTicketFailed_0,12
TelClientSynthetic.MiniSlot_MiniSlotStarted_0,13
TelClientSynthetic.MiniSlot_MiniSlotStopped_0,3
TelClientSynthetic.ProducerThrottled_At_TriggerBuffer_1,12
TelClientSynthetic.ProducerThrottled_Event_Rate_0,42
TelClientSynthetic.ReentrancyMonitor_EventOverThreshold_0,4
TelClientSynthetic.RemoteAggregatorManager_Heartbeat_0,2
TelClientSynthetic.ScenarioManager_ProviderKeywordConsumerDropThrottled_0,24
TelClientSynthetic.ScenarioManager_SoftLandingUpdateCampaignFailed,1
TelClientSynthetic.ScenarioManager_TriggerBlockedReport,1209
TelClientSynthetic.SentinelMonitor_0,28
TelClientSynthetic.SettingsManager_PatchFileApplied_0,121
TelClientSynthetic.SettingsManager_TenantEndpointUnregistered_0,1
TelClientSynthetic.TraceSessionUsage_2,7
TelClientSynthetic.TraceSlot_TraceThrottled_0,7
TelClientSynthetic.TraceSlot_TraceUnthrottled_0,7
TelClientSynthetic.Tracer_FailedToUpdateTrace_0,245
TelClientSynthetic.TriggerBufferMonitor_RecoverAtTriggerBuffer_0,12
TelClientSynthetic.UsageAnalyzer_PerfStats_0,3
TelClientSynthetic.UsageAnalyzer_ScenarioStatsOverall_1,3
TelClientSynthetic.UsageAnalyzer_ScenarioStats_2,413
TelClientSyntheticScenario.AcceptingScenario_1,114
TelClientSyntheticScenario.DroppingScenario_0,10
TelClientSyntheticScenario.EscalationStarted_0,45
TelClientSyntheticScenario.EscalationSucceeded_0,45
TelClientSyntheticScenario.EscalationWorkSubmit_0,45
TelClientSyntheticScenario.ScenarioCompleted_0,16974
TelClientSyntheticScenario.ScenarioRemoved_1,13
TelClientSyntheticScenario.ScenarioThrottled_0,7
TelemetryAssert.Assert,72
TelemetryAssert.AssertWithArgs,77
Termsrv.CredentialsFactory,16
Termsrv.DisplayDriverDoConnect,16
Termsrv.InitialProgram,45
Termsrv.New Connection,50
Termsrv.RemoteDisplayDeviceNodeAdd,16
Termsrv.RemoteDisplayInterfaceAdd,16
Termsrv.SessionArbitration,33
Termsrv.Start/Refresh RCM,43
Termsrv.TerminalType,16
Termsrv.TimeBetweenConnectAndPNP,16
TextInput.EditControlUsageStats,113
TextInput.InputService!DynamicVirtualChannelTransport::OpenDVC,16
TextInput.InputServiceLatency,68
TextInput.PerfTICOnKeyEvent,28
TextInput.PerfTICOperationCompleted,24
TouchKeyboard.VisibilityChanged,69
Update360Telemetry.UpdateAgentDownloadRequest,6
Update360Telemetry.UpdateAgentExpand,2
Update360Telemetry.UpdateAgentInitialize,24
Update360Telemetry.UpdateAgentInstall,3
Update360Telemetry.UpdateAgentMitigationResult,12
Update360Telemetry.UpdateAgentMitigationSummary,4
Update360Telemetry.UpdateAgentModeStart,39
Update360Telemetry.UpdateAgentOneSettings,24
Update360Telemetry.UpdateAgentPostRebootResult,6
Update360Telemetry.UpdateAgentSetupBoxLaunch,3
UserMgrSvcTraceLoggingProvider.GetPictureRequested,56
UserMgrSvcTraceLoggingProvider.GetPictureSuccess,56
UserMgrSvcTraceLoggingProvider.LaunchShell_called,32
UserMgrSvcTraceLoggingProvider.SetPictureSuccessful,6
WNSCP.WnsConnectionProviderKAActivity,143
WNSCP.WnsConnectionProviderNotificationDeliveredToPlatform,32
WNSCP.WnsConnectionProviderNotificationReceived,33
WNSCP.WnsConnectionProviderProtocolInitiatedDisconnect,75
WWAHostTraceLogging.WWAHostAppPackageInitializedEvent,18
WWAHostTraceLogging.WWAHostAppSuspend,7
WWAHostTraceLogging.WWAHostLaunchComplete,18
WebIo.WebIoTls13HandshakeFailure,22
WiFiNetworkManager.AutoConnectFeatureStateChanged,1
WiFiNetworkManager.WiFiNetworkManagerWiFiL3StateChanged,35
Win32kClipboardAggregateProvider.CloseClipboard,276
Win32kClipboardAggregateProvider.ForegroundGracePeriodCheck,7
Win32kClipboardAggregateProvider.GetClipboardData,187
Win32kClipboardAggregateProvider.OpenClipboard,277
Win32kClipboardAggregateProvider.SetClipboardData,50
Win32kTraceLogging.AppInteractivity,6684
Win32kTraceLogging.AppInteractivityDP,297
Win32kTraceLogging.AppInteractivityDPDiag,297
Win32kTraceLogging.AppInteractivitySummary,1013
Win32kTraceLogging.AppUsageAndDisplayInfoOnExit,423
Win32kTraceLogging.AutoRotationStateAfterLoggedOn,33
Win32kTraceLogging.ChildWindowDpiTelemetry,5
Win32kTraceLogging.ClipboardAlreadyLocked,342
Win32kTraceLogging.GdiDpiScalingEnabled,25
Win32kTraceLogging.GdiScreenAccess,12
Win32kTraceLogging.GenericDevicePnPRegressionIndicator,267
Win32kTraceLogging.ImmersiveInputProcessDelayEvent,111
Win32kTraceLogging.InputProcessDelayEvent,130
Win32kTraceLogging.KeyEventLatencyGreaterThan200ms,2
Win32kTraceLogging.PossibleHotkey,19
Win32kTraceLogging.PostUpdateUseInfo,31
Win32kTraceLogging.RotationManager_AutoRotationState,43
Win32kTraceLogging.SlowLowLevelHook,1
Win32kTraceLogging.StartingDesktopRecalc,111
Win32kTraceLogging.UserCritSummary,100
Win32kTraceLogging.Win32KeyboardInputLatency,28
Win32kTraceLogging.Win32ProcDPIAwareness,241
WinHTTP.Function call duration aggregate,2336
WinRTClipboardAggregateProvider.ClipboardAggregate,158
